날짜,시도지역코드,발생건수(건)
20140327,41,8186
20140327,42,1181
20140327,43,1044
20140327,44,1490
20140327,45,1797
20140327,46,1377
20140327,47,2283
20140327,48,2271
20140327,49,530
20140327,99,36113
20140328,11,7793
20140328,26,2608
20140328,27,2362
20140328,28,1810
20140328,29,1066
20140328,30,1109
20140328,31,722
20140328,41,8728
20140328,42,1229
20140328,43,1211
20140328,44,1600
20140328,45,1929
20140328,46,1441
20140328,47,2434
20140328,48,2500
20140328,49,527
20140328,99,39079
20140329,11,6157
20140329,26,1928
20140329,27,2035
20140329,28,1361
20140329,29,858
20140329,30,981
20140329,31,630
20140329,41,7277
20140329,42,812
20140329,43,1017
20140329,44,1338
20140329,45,1367
20140329,46,1136
20140329,47,1930
20140329,48,1992
20140329,49,428
20140329,99,31258
20140330,11,251
20140330,26,107
20140330,27,70
20140330,28,74
20140330,29,65
20140330,30,60
20140330,31,45
20140330,41,452
20140330,42,19
20140330,43,45
20140330,44,56
20140330,45,58
20140330,46,75
20140330,47,59
20140330,48,62
20140330,49,33
20140330,99,1531
20140331,11,9870
20140331,26,3116
20140331,27,2746
20140331,28,2253
20140331,29,1208
20140331,30,1417
20140331,31,990
20140331,41,11290
20140331,42,1569
20140331,43,1534
20140331,44,1919
20140331,45,2263
20140331,46,1893
20140331,47,3073
20140331,48,3217
20140331,49,648
20140331,99,49021
20140401,11,7836
20140401,26,2454
20140401,27,2235
20140401,28,1720
20140401,29,914
20140401,30,1155
20140401,31,737
20140401,41,8613
20140401,42,1218
20140401,43,1260
20140401,44,1582
20140401,45,1806
20140401,46,1437
20140401,47,2339
20140401,48,2392
20140401,49,511
20140401,99,38224
20140402,11,7851
20140402,26,2414
20140402,27,2313
20140402,28,1718
20140402,29,908
20140402,30,1189
20140402,31,735
20140402,41,8761
20140402,42,1142
20140402,43,1116
20140402,44,1635
20140402,45,1742
20140402,46,1331
20140402,47,2379
20140402,48,2590
20140402,49,481
20140402,99,38321
20140403,11,6806
20140403,26,2410
20140403,27,2160
20140403,28,1559
20140403,29,941
20140403,30,1086
20140403,31,724
20140403,41,7758
20140403,42,1082
20140403,43,1119
20140403,44,1423
20140403,45,1689
20140403,46,1328
20140403,47,2176
20140403,48,2328
20140403,49,545
20140403,99,35147
20140404,11,8130
20140404,26,2545
20140404,27,2172
20140404,28,1730
20140404,29,914
20140404,30,1232
20140404,31,759
20140404,41,8687
20140404,42,1191
20140404,43,1232
20140404,44,1585
20140404,45,1871
20140404,46,1512
20140404,47,2508
20140404,48,2580
20140404,49,543
20140404,99,39204
