날짜,시군구지역코드,발생건수(건)
2023-05-30,42190,462
2023-05-30,42210,1063
2023-05-30,42230,801
2023-05-30,42720,616
2023-05-30,42730,409
2023-05-30,42750,344
2023-05-30,42760,378
2023-05-30,42770,329
2023-05-30,42780,374
2023-05-30,42790,245
2023-05-30,42800,303
2023-05-30,42810,269
2023-05-30,42820,383
2023-05-30,42830,248
2023-05-30,43111,2272
2023-05-30,43112,1996
2023-05-30,43113,3344
2023-05-30,43114,2607
2023-05-30,43130,1924
2023-05-30,43150,1258
2023-05-30,43720,309
2023-05-30,43730,625
2023-05-30,43740,472
2023-05-30,43745,439
2023-05-30,43750,1093
2023-05-30,43760,300
2023-05-30,43770,1040
2023-05-30,43800,197
2023-05-30,44131,2935
2023-05-30,44133,5019
2023-05-30,44150,927
2023-05-30,44180,993
2023-05-30,44200,4315
2023-05-30,44210,1720
2023-05-30,44230,1132
2023-05-30,44250,668
2023-05-30,44270,1811
2023-05-30,44710,478
2023-05-30,44760,620
2023-05-30,44770,548
2023-05-30,44790,257
2023-05-30,44800,980
2023-05-30,44810,705
2023-05-30,44825,688
2023-05-30,45111,3949
2023-05-30,45113,4137
2023-05-30,45130,3110
2023-05-30,45140,3117
2023-05-30,45180,1078
2023-05-30,45190,953
2023-05-30,45210,838
2023-05-30,45710,1190
2023-05-30,45720,287
2023-05-30,45730,221
2023-05-30,45740,275
2023-05-30,45750,276
2023-05-30,45770,265
2023-05-30,45790,486
2023-05-30,45800,458
2023-05-30,46110,2354
2023-05-30,46130,3152
2023-05-30,46150,2977
2023-05-30,46170,1325
2023-05-30,46230,1704
2023-05-30,46710,416
2023-05-30,46720,236
2023-05-30,46730,186
2023-05-30,46770,542
2023-05-30,46780,331
2023-05-30,46790,662
2023-05-30,46800,358
2023-05-30,46810,288
2023-05-30,46820,687
2023-05-30,46830,529
2023-05-30,46840,1136
2023-05-30,46860,292
2023-05-30,46870,636
2023-05-30,46880,432
2023-05-30,46890,519
2023-05-30,46900,316
2023-05-30,46910,395
2023-05-30,47111,2713
2023-05-30,47113,3587
2023-05-30,47130,2845
2023-05-30,47150,1565
2023-05-30,47170,1880
2023-05-30,47190,4811
2023-05-30,47210,883
2023-05-30,47230,911
2023-05-30,47250,832
2023-05-30,47280,663
2023-05-30,47290,3339
2023-05-30,47720,250
2023-05-30,47730,348
2023-05-30,47750,239
2023-05-30,47760,96
2023-05-30,47770,413
2023-05-30,47820,357
2023-05-30,47830,334
2023-05-30,47840,491
2023-05-30,47850,1169
2023-05-30,47900,565
2023-05-30,47920,189
2023-05-30,47930,576
2023-05-30,47940,60
2023-05-30,48121,2379
2023-05-30,48123,2575
2023-05-30,48125,2058
2023-05-30,48127,2125
2023-05-30,48129,2656
2023-05-30,48170,4075
2023-05-30,48220,1460
2023-05-30,48240,1459
2023-05-30,48250,6537
2023-05-30,48270,957
2023-05-30,48310,3111
2023-05-30,48330,4708
2023-05-30,48720,254
2023-05-30,48730,624
2023-05-30,48740,664
2023-05-30,48820,509
2023-05-30,48840,486
2023-05-30,48850,348
2023-05-30,48860,322
2023-05-30,48870,429
2023-05-30,48880,575
2023-05-30,48890,432
2023-05-30,49110,6809
2023-05-30,49130,2689
2023-05-31,11110,926
2023-05-31,11140,914
2023-05-31,11170,1611
2023-05-31,11200,2220
2023-05-31,11215,2609
2023-05-31,11230,2613
2023-05-31,11260,2890
2023-05-31,11290,3637
2023-05-31,11305,2021
2023-05-31,11320,2125
2023-05-31,11350,3889
2023-05-31,11380,3635
2023-05-31,11410,2439
2023-05-31,11440,2794
2023-05-31,11470,3941
2023-05-31,11500,4943
2023-05-31,11530,3440
2023-05-31,11545,1865
2023-05-31,11560,3251
2023-05-31,11590,2870
2023-05-31,11620,3389
2023-05-31,11650,3594
2023-05-31,11680,4498
2023-05-31,11710,5809
2023-05-31,11740,4001
2023-05-31,26110,308
2023-05-31,26140,801
2023-05-31,26170,707
2023-05-31,26200,887
2023-05-31,26230,3247
2023-05-31,26260,2378
2023-05-31,26290,2329
2023-05-31,26320,2316
2023-05-31,26350,3520
2023-05-31,26380,2772
2023-05-31,26410,1718
2023-05-31,26440,1718
2023-05-31,26470,1752
2023-05-31,26500,1331
2023-05-31,26530,1884
2023-05-31,26710,1662
2023-05-31,27110,656
2023-05-31,27140,2790
2023-05-31,27170,1123
2023-05-31,27200,949
2023-05-31,27230,3282
2023-05-31,27260,3442
2023-05-31,27290,4588
2023-05-31,27710,2658
2023-05-31,28110,1261
2023-05-31,28140,416
2023-05-31,28170,1
2023-05-31,28185,3736
2023-05-31,28200,4025
2023-05-31,28237,3827
2023-05-31,28245,2064
2023-05-31,28260,5591
2023-05-31,28710,395
2023-05-31,28720,120
2023-05-31,29110,833
2023-05-31,29140,2025
2023-05-31,29155,1600
2023-05-31,29170,3296
2023-05-31,29200,3142
2023-05-31,30110,1771
2023-05-31,30140,1779
2023-05-31,30170,4255
2023-05-31,30200,3501
2023-05-31,30230,1467
2023-05-31,31110,1731
2023-05-31,31140,2713
2023-05-31,31170,1529
2023-05-31,31200,2449
2023-05-31,31710,2042
2023-05-31,36110,4400
2023-05-31,41111,2351
2023-05-31,41113,3451
2023-05-31,41115,1660
2023-05-31,41117,3878
2023-05-31,41131,1933
2023-05-31,41133,1960
2023-05-31,41135,4076
2023-05-31,41150,3324
2023-05-31,41171,1946
2023-05-31,41173,2876
2023-05-31,41190,6403
2023-05-31,41210,2378
2023-05-31,41220,5276
2023-05-31,41250,708
2023-05-31,41271,2497
2023-05-31,41273,2868
2023-05-31,41281,4222
2023-05-31,41285,2171
2023-05-31,41287,2227
2023-05-31,41290,776
2023-05-31,41310,1525
2023-05-31,41360,6290
2023-05-31,41370,2281
2023-05-31,41390,5008
2023-05-31,41410,2492
2023-05-31,41430,1404
2023-05-31,41450,3090
2023-05-31,41461,2216
2023-05-31,41463,3936
2023-05-31,41465,3786
2023-05-31,41480,4087
2023-05-31,41500,1601
2023-05-31,41550,1515
2023-05-31,41570,4854
2023-05-31,41590,9971
2023-05-31,41610,3147
2023-05-31,41630,2123
2023-05-31,41650,833
2023-05-31,41670,853
2023-05-31,41800,255
2023-05-31,41820,427
2023-05-31,41830,821
2023-05-31,42110,1764
2023-05-31,42130,2927
2023-05-31,42150,1232
2023-05-31,42170,689
2023-05-31,42190,315
2023-05-31,42210,642
2023-05-31,42230,505
2023-05-31,42720,408
2023-05-31,42730,265
2023-05-31,42750,251
2023-05-31,42760,226
2023-05-31,42770,193
2023-05-31,42780,192
2023-05-31,42790,178
2023-05-31,42800,177
2023-05-31,42810,188
2023-05-31,42820,174
2023-05-31,42830,179
2023-05-31,43111,1520
2023-05-31,43112,1446
2023-05-31,43113,2381
2023-05-31,43114,1724
2023-05-31,43130,1319
2023-05-31,43150,834
2023-05-31,43720,197
2023-05-31,43730,420
2023-05-31,43740,285
2023-05-31,43745,291
2023-05-31,43750,803
2023-05-31,43760,208
2023-05-31,43770,687
2023-05-31,43800,129
2023-05-31,44131,2060
2023-05-31,44133,3596
2023-05-31,44150,758
2023-05-31,44180,720
2023-05-31,44200,3082
2023-05-31,44210,1300
2023-05-31,44230,828
2023-05-31,44250,375
2023-05-31,44270,1284
2023-05-31,44710,306
2023-05-31,44760,408
2023-05-31,44770,366
2023-05-31,44790,193
2023-05-31,44800,681
2023-05-31,44810,486
2023-05-31,44825,472
2023-05-31,45111,2677
2023-05-31,45113,2654
2023-05-31,45130,2338
2023-05-31,45140,1932
2023-05-31,45180,710
2023-05-31,45190,562
2023-05-31,45210,567
2023-05-31,45710,735
2023-05-31,45720,172
2023-05-31,45730,141
2023-05-31,45740,181
2023-05-31,45750,197
2023-05-31,45770,182
2023-05-31,45790,320
2023-05-31,45800,274
2023-05-31,46110,1739
2023-05-31,46130,2297
2023-05-31,46150,2023
2023-05-31,46170,807
2023-05-31,46230,1218
2023-05-31,46710,282
2023-05-31,46720,170
2023-05-31,46730,167
2023-05-31,46770,369
2023-05-31,46780,211
2023-05-31,46790,437
2023-05-31,46800,281
2023-05-31,46810,222
2023-05-31,46820,476
2023-05-31,46830,399
2023-05-31,46840,826
2023-05-31,46860,187
2023-05-31,46870,427
2023-05-31,46880,283
2023-05-31,46890,398
2023-05-31,46900,251
2023-05-31,46910,287
2023-05-31,47111,1828
2023-05-31,47113,2300
2023-05-31,47130,1873
2023-05-31,47150,1034
2023-05-31,47170,1083
2023-05-31,47190,3111
2023-05-31,47210,589
2023-05-31,47230,661
2023-05-31,47250,514
2023-05-31,47280,515
2023-05-31,47290,2151
2023-05-31,47720,136
2023-05-31,47730,280
2023-05-31,47750,149
2023-05-31,47760,57
2023-05-31,47770,283
2023-05-31,47820,284
2023-05-31,47830,217
2023-05-31,47840,308
2023-05-31,47850,751
2023-05-31,47900,354
2023-05-31,47920,139
2023-05-31,47930,391
2023-05-31,47940,39
2023-05-31,48121,1601
2023-05-31,48123,1854
2023-05-31,48125,1412
2023-05-31,48127,1436
2023-05-31,48129,1910
2023-05-31,48170,2525
2023-05-31,48220,1043
2023-05-31,48240,926
2023-05-31,48250,4769
2023-05-31,48270,641
2023-05-31,48310,2243
2023-05-31,48330,3176
2023-05-31,48720,177
2023-05-31,48730,398
2023-05-31,48740,413
2023-05-31,48820,363
2023-05-31,48840,330
2023-05-31,48850,232
2023-05-31,48860,222
2023-05-31,48870,299
2023-05-31,48880,379
2023-05-31,48890,283
2023-05-31,49110,4730
2023-05-31,49130,1837
2023-06-01,11110,1086
2023-06-01,11140,969
2023-06-01,11170,1623
2023-06-01,11200,2513
2023-06-01,11215,2745
2023-06-01,11230,2517
2023-06-01,11260,2932
2023-06-01,11290,3669
2023-06-01,11305,2169
2023-06-01,11320,2184
2023-06-01,11350,3994
2023-06-01,11380,3956
2023-06-01,11410,2456
2023-06-01,11440,3139
2023-06-01,11470,4105
2023-06-01,11500,4669
2023-06-01,11530,3630
2023-06-01,11545,1871
2023-06-01,11560,3335
2023-06-01,11590,2918
2023-06-01,11620,3606
2023-06-01,11650,3550
2023-06-01,11680,4730
2023-06-01,11710,6140
2023-06-01,11740,4120
2023-06-01,26110,326
2023-06-01,26140,782
2023-06-01,26170,738
2023-06-01,26200,804
2023-06-01,26230,3094
2023-06-01,26260,2402
2023-06-01,26290,2423
2023-06-01,26320,2184
2023-06-01,26350,3613
2023-06-01,26380,2710
2023-06-01,26410,1929
2023-06-01,26440,1876
2023-06-01,26470,1830
2023-06-01,26500,1356
2023-06-01,26530,1795
2023-06-01,26710,1915
2023-06-01,27110,775
2023-06-01,27140,2994
2023-06-01,27170,1240
2023-06-01,27200,1083
2023-06-01,27230,3710
2023-06-01,27260,3420
2023-06-01,27290,4570
2023-06-01,27710,2846
2023-06-01,28110,1325
2023-06-01,28140,430
2023-06-01,28170,0
2023-06-01,28185,3686
2023-06-01,28200,4197
2023-06-01,28237,3938
2023-06-01,28245,2063
2023-06-01,28260,5608
2023-06-01,28710,408
2023-06-01,28720,127
2023-06-01,29110,835
2023-06-01,29140,2169
2023-06-01,29155,1686
2023-06-01,29170,3472
2023-06-01,29200,3134
2023-06-01,30110,1827
2023-06-01,30140,1894
2023-06-01,30170,4048
2023-06-01,30200,3708
2023-06-01,30230,1597
2023-06-01,31110,1723
2023-06-01,31140,2728
2023-06-01,31170,1401
2023-06-01,31200,2204
2023-06-01,31710,1885
2023-06-01,36110,4640
2023-06-01,41111,2401
2023-06-01,41113,3649
2023-06-01,41115,1672
2023-06-01,41117,3493
2023-06-01,41131,1925
2023-06-01,41133,1910
2023-06-01,41135,4090
2023-06-01,41150,3966
2023-06-01,41171,1964
2023-06-01,41173,2863
2023-06-01,41190,6787
2023-06-01,41210,2710
2023-06-01,41220,5363
2023-06-01,41250,634
2023-06-01,41271,2652
2023-06-01,41273,2954
2023-06-01,41281,4373
2023-06-01,41285,2243
2023-06-01,41287,2382
2023-06-01,41290,789
2023-06-01,41310,1740
2023-06-01,41360,6554
2023-06-01,41370,2361
2023-06-01,41390,5039
2023-06-01,41410,2304
2023-06-01,41430,1486
2023-06-01,41450,3284
2023-06-01,41461,2167
2023-06-01,41463,3569
2023-06-01,41465,3887
2023-06-01,41480,4258
2023-06-01,41500,1723
2023-06-01,41550,1491
2023-06-01,41570,5115
2023-06-01,41590,9912
2023-06-01,41610,3508
2023-06-01,41630,2419
2023-06-01,41650,841
2023-06-01,41670,905
2023-06-01,41800,257
2023-06-01,41820,398
2023-06-01,41830,777
2023-06-01,42110,1
2023-06-01,42130,0
2023-06-01,42150,1
2023-06-01,42170,0
2023-06-01,42190,0
2023-06-01,42210,0
2023-06-01,42230,0
2023-06-01,42730,0
2023-06-01,42750,1
2023-06-01,42760,0
2023-06-01,42780,0
2023-06-01,42790,0
2023-06-01,43111,1708
2023-06-01,43112,1558
2023-06-01,43113,2504
2023-06-01,43114,1825
2023-06-01,43130,1545
2023-06-01,43150,842
2023-06-01,43720,194
2023-06-01,43730,429
2023-06-01,43740,287
2023-06-01,43745,332
2023-06-01,43750,810
2023-06-01,43760,224
2023-06-01,43770,735
2023-06-01,43800,146
2023-06-01,44131,2066
2023-06-01,44133,3816
2023-06-01,44150,684
2023-06-01,44180,735
2023-06-01,44200,3346
2023-06-01,44210,1302
2023-06-01,44230,888
2023-06-01,44250,459
2023-06-01,44270,1291
2023-06-01,44710,363
2023-06-01,44760,353
2023-06-01,44770,439
2023-06-01,44790,190
2023-06-01,44800,736
2023-06-01,44810,511
2023-06-01,44825,487
2023-06-01,45111,2723
2023-06-01,45113,2877
2023-06-01,45130,2416
2023-06-01,45140,2169
2023-06-01,45180,703
2023-06-01,45190,581
2023-06-01,45210,547
2023-06-01,45710,774
2023-06-01,45720,187
2023-06-01,45730,128
2023-06-01,45740,184
2023-06-01,45750,209
2023-06-01,45770,214
2023-06-01,45790,345
2023-06-01,45800,302
2023-06-01,46110,1893
2023-06-01,46130,2373
2023-06-01,46150,2237
2023-06-01,46170,880
2023-06-01,46230,1156
2023-06-01,46710,291
2023-06-01,46720,150
2023-06-01,46730,128
2023-06-01,46770,377
2023-06-01,46780,228
2023-06-01,46790,444
2023-06-01,46800,267
2023-06-01,46810,194
2023-06-01,46820,489
2023-06-01,46830,371
2023-06-01,46840,837
2023-06-01,46860,203
2023-06-01,46870,400
2023-06-01,46880,318
2023-06-01,46890,399
2023-06-01,46900,252
2023-06-01,46910,308
2023-06-01,47111,2066
2023-06-01,47113,2452
2023-06-01,47130,1817
2023-06-01,47150,993
2023-06-01,47170,1192
2023-06-01,47190,3359
2023-06-01,47210,661
2023-06-01,47230,717
2023-06-01,47250,555
2023-06-01,47280,609
2023-06-01,47290,2275
2023-06-01,47720,147
2023-06-01,47730,255
2023-06-01,47750,164
2023-06-01,47760,62
2023-06-01,47770,291
2023-06-01,47820,241
2023-06-01,47830,191
2023-06-01,47840,348
2023-06-01,47850,943
2023-06-01,47900,350
2023-06-01,47920,140
2023-06-01,47930,378
2023-06-01,47940,29
2023-06-01,48121,1691
2023-06-01,48123,2089
2023-06-01,48125,1340
2023-06-01,48127,1375
2023-06-01,48129,1792
2023-06-01,48170,2825
2023-06-01,48220,1039
2023-06-01,48240,996
2023-06-01,48250,4978
2023-06-01,48270,650
2023-06-01,48310,2260
2023-06-01,48330,3247
2023-06-01,48720,173
2023-06-01,48730,412
2023-06-01,48740,408
2023-06-01,48820,343
2023-06-01,48840,322
2023-06-01,48850,290
2023-06-01,48860,204
2023-06-01,48870,293
2023-06-01,48880,369
2023-06-01,48890,263
2023-06-01,49110,4505
2023-06-01,49130,1695
2023-06-02,11110,1131
2023-06-02,11140,1158
2023-06-02,11170,1863
2023-06-02,11200,2872
2023-06-02,11215,3096
2023-06-02,11230,2994
2023-06-02,11260,3315
2023-06-02,11290,4205
2023-06-02,11305,2404
2023-06-02,11320,2531
2023-06-02,11350,4608
2023-06-02,11380,4316
2023-06-02,11410,2988
2023-06-02,11440,3645
2023-06-02,11470,4633
2023-06-02,11500,5673
2023-06-02,11530,4175
2023-06-02,11545,2190
2023-06-02,11560,3848
2023-06-02,11590,3408
2023-06-02,11620,4209
2023-06-02,11650,4127
2023-06-02,11680,5207
2023-06-02,11710,7162
2023-06-02,11740,4798
2023-06-02,26110,359
2023-06-02,26140,863
2023-06-02,26170,757
2023-06-02,26200,939
2023-06-02,26230,3606
2023-06-02,26260,2601
2023-06-02,26290,2621
2023-06-02,26320,2602
2023-06-02,26350,3889
2023-06-02,26380,3052
2023-06-02,26410,1995
2023-06-02,26440,2082
2023-06-02,26470,1928
2023-06-02,26500,1389
2023-06-02,26530,2033
2023-06-02,26710,1939
2023-06-02,27110,787
2023-06-02,27140,3185
2023-06-02,27170,1348
2023-06-02,27200,1118
2023-06-02,27230,3941
2023-06-02,27260,3876
2023-06-02,27290,5121
2023-06-02,27710,3239
2023-06-02,28110,1515
2023-06-02,28140,477
2023-06-02,28170,0
2023-06-02,28185,4237
2023-06-02,28200,4670
2023-06-02,28237,4379
2023-06-02,28245,2379
2023-06-02,28260,6409
2023-06-02,28710,399
2023-06-02,28720,116
2023-06-02,29110,1069
2023-06-02,29140,2415
2023-06-02,29155,1896
2023-06-02,29170,3911
2023-06-02,29200,3705
2023-06-02,30110,2026
2023-06-02,30140,1857
2023-06-02,30170,4404
2023-06-02,30200,3975
2023-06-02,30230,1626
2023-06-02,31110,2021
2023-06-02,31140,3240
2023-06-02,31170,1629
2023-06-02,31200,2716
2023-06-02,31710,2109
2023-06-02,36110,5072
2023-06-02,41111,2738
2023-06-02,41113,4188
2023-06-02,41115,1887
2023-06-02,41117,4300
2023-06-02,41131,2301
2023-06-02,41133,2307
2023-06-02,41135,4901
2023-06-02,41150,3968
2023-06-02,41171,2217
2023-06-02,41173,3300
2023-06-02,41190,7748
2023-06-02,41210,2982
2023-06-02,41220,6141
2023-06-02,41250,743
2023-06-02,41271,3049
2023-06-02,41273,3159
2023-06-02,41281,4688
2023-06-02,41285,2425
2023-06-02,41287,2666
2023-06-02,41290,841
2023-06-02,41310,1813
2023-06-02,41360,7148
2023-06-02,41370,2584
2023-06-02,41390,5754
2023-06-02,41410,2681
2023-06-02,41430,1652
2023-06-02,41450,3676
2023-06-02,41461,2407
2023-06-02,41463,4359
2023-06-02,41465,4528
2023-06-02,41480,4532
2023-06-02,41500,1843
2023-06-02,41550,1691
2023-06-02,41570,5634
2023-06-02,41590,11053
2023-06-02,41610,3917
2023-06-02,41630,2396
2023-06-02,41650,915
2023-06-02,41670,1015
2023-06-02,41800,265
2023-06-02,41820,416
2023-06-02,41830,896
2023-06-02,42110,0
2023-06-02,42130,1
2023-06-02,42150,0
2023-06-02,42170,0
2023-06-02,42210,0
2023-06-02,42230,0
2023-06-02,42730,0
2023-06-02,42760,0
2023-06-02,42830,0
2023-06-02,43111,1840
2023-06-02,43112,1692
2023-06-02,43113,2819
2023-06-02,43114,2112
2023-06-02,43130,1549
2023-06-02,43150,881
2023-06-02,43720,220
2023-06-02,43730,481
2023-06-02,43740,367
2023-06-02,43745,343
2023-06-02,43750,851
2023-06-02,43760,219
2023-06-02,43770,802
2023-06-02,43800,182
2023-06-02,44131,2302
2023-06-02,44133,4261
2023-06-02,44150,756
2023-06-02,44180,874
2023-06-02,44200,3384
2023-06-02,44210,1357
2023-06-02,44230,1008
2023-06-02,44250,508
2023-06-02,44270,1445
2023-06-02,44710,417
2023-06-02,44760,472
2023-06-02,44770,398
2023-06-02,44790,181
2023-06-02,44800,798
2023-06-02,44810,520
2023-06-02,44825,493
2023-06-02,45111,3127
2023-06-02,45113,3397
2023-06-02,45130,2711
2023-06-02,45140,2488
2023-06-02,45180,802
2023-06-02,45190,722
2023-06-02,45210,622
2023-06-02,45710,892
2023-06-02,45720,186
2023-06-02,45730,182
2023-06-02,45740,180
2023-06-02,45750,230
2023-06-02,45770,220
2023-06-02,45790,380
2023-06-02,45800,322
2023-06-02,46110,1961
2023-06-02,46130,2536
2023-06-02,46150,2333
2023-06-02,46170,1036
2023-06-02,46230,1372
2023-06-02,46710,326
2023-06-02,46720,198
2023-06-02,46730,166
2023-06-02,46770,434
2023-06-02,46780,222
2023-06-02,46790,449
2023-06-02,46800,278
2023-06-02,46810,224
2023-06-02,46820,529
2023-06-02,46830,409
2023-06-02,46840,922
2023-06-02,46860,202
2023-06-02,46870,518
2023-06-02,46880,320
2023-06-02,46890,418
2023-06-02,46900,229
2023-06-02,46910,342
2023-06-02,47111,2120
2023-06-02,47113,2894
2023-06-02,47130,2182
2023-06-02,47150,1155
2023-06-02,47170,1279
2023-06-02,47190,3735
2023-06-02,47210,667
2023-06-02,47230,720
2023-06-02,47250,675
2023-06-02,47280,630
2023-06-02,47290,2555
2023-06-02,47720,182
2023-06-02,47730,263
2023-06-02,47750,191
2023-06-02,47760,68
2023-06-02,47770,295
2023-06-02,47820,282
2023-06-02,47830,249
2023-06-02,47840,388
2023-06-02,47850,965
2023-06-02,47900,396
2023-06-02,47920,158
2023-06-02,47930,421
2023-06-02,47940,27
2023-06-02,48121,1893
2023-06-02,48123,2245
2023-06-02,48125,1666
2023-06-02,48127,1743
2023-06-02,48129,2123
2023-06-02,48170,3218
2023-06-02,48220,1168
2023-06-02,48240,1074
2023-06-02,48250,5276
2023-06-02,48270,830
2023-06-02,48310,2415
2023-06-02,48330,3750
2023-06-02,48720,216
2023-06-02,48730,492
2023-06-02,48740,462
2023-06-02,48820,366
2023-06-02,48840,270
2023-06-02,48850,318
2023-06-02,48860,225
2023-06-02,48870,317
2023-06-02,48880,475
2023-06-02,48890,326
2023-06-02,49110,5106
2023-06-02,49130,1893
2023-06-03,11110,749
2023-06-03,11140,825
2023-06-03,11170,1337
2023-06-03,11200,2082
2023-06-03,11215,2310
2023-06-03,11230,1970
2023-06-03,11260,2483
2023-06-03,11290,3087
2023-06-03,11305,1694
2023-06-03,11320,1873
2023-06-03,11350,3371
2023-06-03,11380,3306
2023-06-03,11410,2168
2023-06-03,11440,2687
2023-06-03,11470,3517
2023-06-03,11500,4230
2023-06-03,11530,3119
2023-06-03,11545,1577
2023-06-03,11560,2939
2023-06-03,11590,2602
2023-06-03,11620,2868
2023-06-03,11650,3102
2023-06-03,11680,3979
2023-06-03,11710,5371
2023-06-03,11740,3525
2023-06-03,26110,235
2023-06-03,26140,607
2023-06-03,26170,537
2023-06-03,26200,638
2023-06-03,26230,2420
2023-06-03,26260,1976
2023-06-03,26290,1875
2023-06-03,26320,1917
2023-06-03,26350,2904
2023-06-03,26380,2126
2023-06-03,26410,1564
2023-06-03,26440,1533
2023-06-03,26470,1563
2023-06-03,26500,1099
2023-06-03,26530,1472
2023-06-03,26710,1553
2023-06-03,27110,609
2023-06-03,27140,2409
2023-06-03,27170,950
2023-06-03,27200,775
2023-06-03,27230,2924
2023-06-03,27260,2966
2023-06-03,27290,3904
2023-06-03,27710,2290
2023-06-03,28110,1062
2023-06-03,28140,393
2023-06-03,28170,0
2023-06-03,28185,3094
2023-06-03,28200,3539
2023-06-03,28237,3307
2023-06-03,28245,1792
2023-06-03,28260,4585
2023-06-03,28710,232
2023-06-03,28720,78
2023-06-03,29110,801
2023-06-03,29140,1832
2023-06-03,29155,1491
2023-06-03,29170,2882
2023-06-03,29200,2809
2023-06-03,30110,1463
2023-06-03,30140,1522
2023-06-03,30170,3493
2023-06-03,30200,3152
2023-06-03,30230,1224
2023-06-03,31110,1432
2023-06-03,31140,2378
2023-06-03,31170,1015
2023-06-03,31200,1920
2023-06-03,31710,1635
2023-06-03,36110,4118
2023-06-03,41111,2092
2023-06-03,41113,3006
2023-06-03,41115,1417
2023-06-03,41117,3303
2023-06-03,41131,1651
2023-06-03,41133,1635
2023-06-03,41135,3820
2023-06-03,41150,3067
2023-06-03,41171,1649
2023-06-03,41173,2539
2023-06-03,41190,5756
2023-06-03,41210,2233
2023-06-03,41220,4586
2023-06-03,41250,545
2023-06-03,41271,2116
2023-06-03,41273,2438
2023-06-03,41281,3803
2023-06-03,41285,1708
2023-06-03,41287,1917
2023-06-03,41290,740
2023-06-03,41310,1325
2023-06-03,41360,4954
2023-06-03,41370,1812
2023-06-03,41390,4370
2023-06-03,41410,2085
2023-06-03,41430,1234
2023-06-03,41450,2664
2023-06-03,41461,1753
2023-06-03,41463,3192
2023-06-03,41465,3330
2023-06-03,41480,3429
2023-06-03,41500,1495
2023-06-03,41550,1269
2023-06-03,41570,4180
2023-06-03,41590,8419
2023-06-03,41610,2698
2023-06-03,41630,1856
2023-06-03,41650,787
2023-06-03,41670,660
2023-06-03,41800,190
2023-06-03,41820,290
2023-06-03,41830,485
2023-06-03,42110,1
2023-06-03,42130,0
2023-06-03,42150,1
2023-06-03,42170,0
2023-06-03,42210,1
2023-06-03,42730,0
2023-06-03,42750,0
2023-06-03,42800,0
2023-06-03,43111,1342
2023-06-03,43112,1312
2023-06-03,43113,2148
2023-06-03,43114,1530
2023-06-03,43130,1073
2023-06-03,43150,648
2023-06-03,43720,114
2023-06-03,43730,333
2023-06-03,43740,242
2023-06-03,43745,222
2023-06-03,43750,750
2023-06-03,43760,144
2023-06-03,43770,585
2023-06-03,43800,72
2023-06-03,44131,1887
2023-06-03,44133,3328
2023-06-03,44150,498
2023-06-03,44180,607
2023-06-03,44200,2622
2023-06-03,44210,1060
2023-06-03,44230,611
2023-06-03,44250,396
2023-06-03,44270,998
2023-06-03,44710,275
2023-06-03,44760,295
2023-06-03,44770,258
2023-06-03,44790,123
2023-06-03,44800,560
2023-06-03,44810,408
2023-06-03,44825,315
2023-06-03,45111,2214
2023-06-03,45113,2467
2023-06-03,45130,1797
2023-06-03,45140,1728
2023-06-03,45180,536
2023-06-03,45190,402
2023-06-03,45210,454
2023-06-03,45710,614
2023-06-03,45720,131
2023-06-03,45730,95
2023-06-03,45740,117
2023-06-03,45750,141
2023-06-03,45770,154
2023-06-03,45790,212
2023-06-03,45800,195
2023-06-03,46110,1529
2023-06-03,46130,1862
2023-06-03,46150,1633
2023-06-03,46170,747
2023-06-03,46230,1036
2023-06-03,46710,228
2023-06-03,46720,100
2023-06-03,46730,103
2023-06-03,46770,237
2023-06-03,46780,194
2023-06-03,46790,330
2023-06-03,46800,198
2023-06-03,46810,147
2023-06-03,46820,349
2023-06-03,46830,256
2023-06-03,46840,702
2023-06-03,46860,150
2023-06-03,46870,400
2023-06-03,46880,230
2023-06-03,46890,350
2023-06-03,46900,222
2023-06-03,46910,218
2023-06-03,47111,1556
2023-06-03,47113,1999
2023-06-03,47130,1534
2023-06-03,47150,786
2023-06-03,47170,882
2023-06-03,47190,2771
2023-06-03,47210,437
2023-06-03,47230,568
2023-06-03,47250,410
2023-06-03,47280,358
2023-06-03,47290,1812
2023-06-03,47720,115
2023-06-03,47730,156
2023-06-03,47750,106
2023-06-03,47760,44
2023-06-03,47770,129
2023-06-03,47820,154
2023-06-03,47830,152
2023-06-03,47840,215
2023-06-03,47850,740
2023-06-03,47900,298
2023-06-03,47920,128
2023-06-03,47930,171
2023-06-03,47940,11
2023-06-03,48121,1479
2023-06-03,48123,1814
2023-06-03,48125,1213
2023-06-03,48127,1181
2023-06-03,48129,1646
2023-06-03,48170,2180
2023-06-03,48220,763
2023-06-03,48240,828
2023-06-03,48250,4052
2023-06-03,48270,533
2023-06-03,48310,1866
2023-06-03,48330,2782
2023-06-03,48720,145
2023-06-03,48730,357
2023-06-03,48740,369
2023-06-03,48820,250
2023-06-03,48840,228
2023-06-03,48850,157
2023-06-03,48860,132
2023-06-03,48870,245
2023-06-03,48880,297
2023-06-03,48890,193
2023-06-03,49110,3582
2023-06-03,49130,1235
2023-06-04,11110,105
2023-06-04,11140,93
2023-06-04,11170,198
2023-06-04,11200,268
2023-06-04,11215,339
2023-06-04,11230,517
2023-06-04,11260,404
2023-06-04,11290,472
2023-06-04,11305,293
2023-06-04,11320,273
2023-06-04,11350,702
